ID,source,tweetId,label,instance,start,end,tweetText,notes
153,lightTag,'504055562850422784',location modifier,South,48,53,RT @CityofNapa: 9am Aug 25 status report on the South Napa Earthquake has been posted at http://t.co/aMRmWlHe1l,
154,lightTag,'504055562850422784',place name,Napa,54,58,RT @CityofNapa: 9am Aug 25 status report on the South Napa Earthquake has been posted at http://t.co/aMRmWlHe1l,
155,lightTag,'382864789304664065',location modifier,in,39,41,"A new Island emerged after #earthquake in #Gwadar,its called �??Zalzala Koh'' by the locals,Lets hope the gvt stays awy http://t.co/ibKLYcBsM9",
156,lightTag,'382864789304664065',place name,Zalzala Koh,64,75,"A new Island emerged after #earthquake in #Gwadar,its called �??Zalzala Koh'' by the locals,Lets hope the gvt stays awy http://t.co/ibKLYcBsM9",
157,lightTag,'382864789304664065',type of impact,emerged,13,20,"A new Island emerged after #earthquake in #Gwadar,its called �??Zalzala Koh'' by the locals,Lets hope the gvt stays awy http://t.co/ibKLYcBsM9",
158,lightTag,'382864789304664065',place name,Gwadar,43,49,"A new Island emerged after #earthquake in #Gwadar,its called �??Zalzala Koh'' by the locals,Lets hope the gvt stays awy http://t.co/ibKLYcBsM9",
159,lightTag,'382864789304664065',item affected,new Island,2,12,"A new Island emerged after #earthquake in #Gwadar,its called �??Zalzala Koh'' by the locals,Lets hope the gvt stays awy http://t.co/ibKLYcBsM9",
160,lightTag,'504367277916311553',item affected,lane,55,59,"RT @LANow: Quake aftershocks damage Napa bridge, force lane closure http://t.co/4lLKVSi8Q8",
161,lightTag,'504367277916311553',item affected,bridge,41,47,"RT @LANow: Quake aftershocks damage Napa bridge, force lane closure http://t.co/4lLKVSi8Q8",
162,lightTag,'504367277916311553',type of impact,damage,29,35,"RT @LANow: Quake aftershocks damage Napa bridge, force lane closure http://t.co/4lLKVSi8Q8",
163,lightTag,'504367277916311553',place name,Napa,36,40,"RT @LANow: Quake aftershocks damage Napa bridge, force lane closure http://t.co/4lLKVSi8Q8",
164,lightTag,'504367277916311553',type of impact,closure,60,67,"RT @LANow: Quake aftershocks damage Napa bridge, force lane closure http://t.co/4lLKVSi8Q8",
165,lightTag,'503739322210594817',place name,Napa,99,103,RT @ShannonBrinias: Crazy busy day/night at #CBS13 &amp; our crews out in the field. Thoughts r w #NapaQuake victims-this is a serious blow to �??,
166,lightTag,'503894831975133184',place name,Napa,36,40,-@vickydnguyen: Meadowbrook Lane in Napa-- skaters finding upside to quake damage. Photo from #nbcbayarea ... http://t.co/2LbJCxEG5i,
167,lightTag,'503894831975133184',location modifier,in,33,35,-@vickydnguyen: Meadowbrook Lane in Napa-- skaters finding upside to quake damage. Photo from #nbcbayarea ... http://t.co/2LbJCxEG5i,
168,lightTag,'503894831975133184',place name,Meadowbrook Lane,16,32,-@vickydnguyen: Meadowbrook Lane in Napa-- skaters finding upside to quake damage. Photo from #nbcbayarea ... http://t.co/2LbJCxEG5i,
169,lightTag,'503894831975133184',type of impact,damage,75,81,-@vickydnguyen: Meadowbrook Lane in Napa-- skaters finding upside to quake damage. Photo from #nbcbayarea ... http://t.co/2LbJCxEG5i,
170,lightTag,'382890319273943041',severity or quantity,330,46,49,meanwhile in Pakistan the death toll rises to 330. #Earthquake,
171,lightTag,'382890319273943041',place name,Pakistan,13,21,meanwhile in Pakistan the death toll rises to 330. #Earthquake,
172,lightTag,'382890319273943041',type of impact,death toll,26,36,meanwhile in Pakistan the death toll rises to 330. #Earthquake,
173,lightTag,'382890319273943041',location modifier,in,10,12,meanwhile in Pakistan the death toll rises to 330. #Earthquake,
174,lightTag,'503712597154091008',place name,Napa Hospital,123,136,"RT @ginalimp: USA ?� NEWS ?� http://t.co/sjWhS6XzS3 HOT NEWS 152 earthquake Three Critically Injured, Almost 90 Treated At Napa Hospital Foll�??",
175,lightTag,'503712597154091008',type of impact,Injured,93,100,"RT @ginalimp: USA ?� NEWS ?� http://t.co/sjWhS6XzS3 HOT NEWS 152 earthquake Three Critically Injured, Almost 90 Treated At Napa Hospital Foll�??",
176,lightTag,'503712597154091008',severity or quantity,90,109,111,"RT @ginalimp: USA ?� NEWS ?� http://t.co/sjWhS6XzS3 HOT NEWS 152 earthquake Three Critically Injured, Almost 90 Treated At Napa Hospital Foll�??",
177,lightTag,'503712597154091008',location modifier,At,120,122,"RT @ginalimp: USA ?� NEWS ?� http://t.co/sjWhS6XzS3 HOT NEWS 152 earthquake Three Critically Injured, Almost 90 Treated At Napa Hospital Foll�??",
178,lightTag,'503712597154091008',place name,USA,14,17,"RT @ginalimp: USA ?� NEWS ?� http://t.co/sjWhS6XzS3 HOT NEWS 152 earthquake Three Critically Injured, Almost 90 Treated At Napa Hospital Foll�??",
179,lightTag,'503712597154091008',severity or quantity,Three Critically,76,92,"RT @ginalimp: USA ?� NEWS ?� http://t.co/sjWhS6XzS3 HOT NEWS 152 earthquake Three Critically Injured, Almost 90 Treated At Napa Hospital Foll�??",
180,lightTag,'592109590625558529',location modifier,Kirtipur,80,88,"Hi @acharya_saugat, we detected a M5.6 earthquake at 23:16 UTC (19m, 8s ago) in Kirtipur, Nepal. Did you feel it?",
181,lightTag,'592109590625558529',place name,Nepal,90,95,"Hi @acharya_saugat, we detected a M5.6 earthquake at 23:16 UTC (19m, 8s ago) in Kirtipur, Nepal. Did you feel it?",
182,lightTag,'592109590625558529',location modifier,in,77,79,"Hi @acharya_saugat, we detected a M5.6 earthquake at 23:16 UTC (19m, 8s ago) in Kirtipur, Nepal. Did you feel it?",
183,lightTag,'593440530542931968',place name,Nepal,26,31,Time of the essence for Nepal victims says UN in $415 million appeal http://t.co/lvr6FZt9ET,
184,lightTag,'593109872637513728',location modifier,from,32,36,RT @drsanjaygupta: good morning from #kathmandu --- long lines waiting for gas. #nepalquake @cnn http://t.co/xN6jEWCfUX,
185,lightTag,'593109872637513728',type of impact,long lines waiting,52,70,RT @drsanjaygupta: good morning from #kathmandu --- long lines waiting for gas. #nepalquake @cnn http://t.co/xN6jEWCfUX,
186,lightTag,'593109872637513728',place name,kathmandu,38,47,RT @drsanjaygupta: good morning from #kathmandu --- long lines waiting for gas. #nepalquake @cnn http://t.co/xN6jEWCfUX,
187,lightTag,'593109872637513728',item affected,gas,75,78,RT @drsanjaygupta: good morning from #kathmandu --- long lines waiting for gas. #nepalquake @cnn http://t.co/xN6jEWCfUX,
188,lightTag,'593109872637513728',place name,nepal,81,86,RT @drsanjaygupta: good morning from #kathmandu --- long lines waiting for gas. #nepalquake @cnn http://t.co/xN6jEWCfUX,
189,lightTag,'384114853863890944',location modifier,24km NW of,32,42,"USGS reports a M4.7 #earthquake 24km NW of Kalumpang, Indonesia on 9/29/13 @ 0:20:03 UTC http://t.co/8COrOAb1bB #quake",
190,lightTag,'384114853863890944',place name,"Kalumpang, Indonesia",43,63,"USGS reports a M4.7 #earthquake 24km NW of Kalumpang, Indonesia on 9/29/13 @ 0:20:03 UTC http://t.co/8COrOAb1bB #quake",
191,lightTag,'504570307416707072',item affected,facilities,127,137,Seems as though most Napa wineries were not insured for quake losses. While harvest was least affected many suffered damage to facilities.,
192,lightTag,'504570307416707072',type of impact,damage,117,123,Seems as though most Napa wineries were not insured for quake losses. While harvest was least affected many suffered damage to facilities.,
193,lightTag,'504570307416707072',severity or quantity,many,103,107,Seems as though most Napa wineries were not insured for quake losses. While harvest was least affected many suffered damage to facilities.,
194,lightTag,'504570307416707072',item affected,wineries,26,34,Seems as though most Napa wineries were not insured for quake losses. While harvest was least affected many suffered damage to facilities.,
195,lightTag,'504570307416707072',place name,Napa,21,25,Seems as though most Napa wineries were not insured for quake losses. While harvest was least affected many suffered damage to facilities.,
196,lightTag,'504570307416707072',type of impact,losses,62,68,Seems as though most Napa wineries were not insured for quake losses. While harvest was least affected many suffered damage to facilities.,
197,lightTag,'504162479199363072',item affected,Woken Up,46,54,Jawbone Looks At UP Data To See How Many Were Woken Up By The Napa Earthquake http://t.co/nNWKxVUvoP via @techcrunch,
198,lightTag,'504162479199363072',place name,Napa,62,66,Jawbone Looks At UP Data To See How Many Were Woken Up By The Napa Earthquake http://t.co/nNWKxVUvoP via @techcrunch,
199,lightTag,'454919955390009345',place name,"Iquique, Chile",30,44,"Earthquake 4 mb, 78 km WSW of Iquique, Chile - http://t.co/lRQuJJlbmp #earthquake #quake",
200,lightTag,'454919955390009345',location modifier,78 km WSW of,17,29,"Earthquake 4 mb, 78 km WSW of Iquique, Chile - http://t.co/lRQuJJlbmp #earthquake #quake",
201,lightTag,'504073218051682304',place name,Napa,80,84,"RT @nicoleewayne: �?? USA http://t.co/qUcQA9dKfn �?? Scores of aftershocks from Napa earthquake felt, more on the way USA �?? Officials have warn�??",
202,lightTag,'593715810855755777',location modifier,in,27,29,[GLOBAL NEWS] Blog: Morale in Kathmandu as decimated as the buildings http://t.co/Ac5xoXAN0Z,
203,lightTag,'593715810855755777',type of impact,decimated,43,52,[GLOBAL NEWS] Blog: Morale in Kathmandu as decimated as the buildings http://t.co/Ac5xoXAN0Z,
204,lightTag,'593715810855755777',place name,Kathmandu,30,39,[GLOBAL NEWS] Blog: Morale in Kathmandu as decimated as the buildings http://t.co/Ac5xoXAN0Z,
205,lightTag,'593715810855755777',item affected,buildings,60,69,[GLOBAL NEWS] Blog: Morale in Kathmandu as decimated as the buildings http://t.co/Ac5xoXAN0Z,
206,lightTag,'503756666857607168',place name,Napa,39,43,"After injuries, widespread damage from Napa quake, cleanup ensues - Fresno Bee http://t.co/2IJLDpfQUP",
207,lightTag,'503756666857607168',type of impact,damage,27,33,"After injuries, widespread damage from Napa quake, cleanup ensues - Fresno Bee http://t.co/2IJLDpfQUP",
208,lightTag,'503756666857607168',severity or quantity,widespread,16,26,"After injuries, widespread damage from Napa quake, cleanup ensues - Fresno Bee http://t.co/2IJLDpfQUP",
209,lightTag,'503756666857607168',type of impact,injuries,6,14,"After injuries, widespread damage from Napa quake, cleanup ensues - Fresno Bee http://t.co/2IJLDpfQUP",
210,lightTag,'592243010278072320',place name,Nepal,18,23,RT @WSJIndia: The Nepal earthquake is thought to be worst since 1934. This is what happened then. http://t.co/FCVoNG7EzV http://t.co/sxbtOG�??,
211,lightTag,'504250696560947200',type of impact,Damage,0,6,"Damage to a downtown building is seen after an earthquake 6.0 magnitude in #Napa,#California Aug24 http://t.co/muAdvk9VNW",
212,lightTag,'504250696560947200',item affected,downtown building,12,29,"Damage to a downtown building is seen after an earthquake 6.0 magnitude in #Napa,#California Aug24 http://t.co/muAdvk9VNW",
213,lightTag,'504250696560947200',place name,Napa,76,80,"Damage to a downtown building is seen after an earthquake 6.0 magnitude in #Napa,#California Aug24 http://t.co/muAdvk9VNW",
214,lightTag,'504250696560947200',place name,California,82,92,"Damage to a downtown building is seen after an earthquake 6.0 magnitude in #Napa,#California Aug24 http://t.co/muAdvk9VNW",
215,lightTag,'504250696560947200',location modifier,in,72,74,"Damage to a downtown building is seen after an earthquake 6.0 magnitude in #Napa,#California Aug24 http://t.co/muAdvk9VNW",
216,lightTag,'503901167902941184',place name,Napa,78,82,[#Olle_Jeffry ] Jawbone Looks At UP Data To See How Many Were Woken Up By The Napa Earthquake: Jawbone has shown one of ...  @Olle_Jeffry,
217,lightTag,'503901167902941184',item affected,Woken Up,62,70,[#Olle_Jeffry ] Jawbone Looks At UP Data To See How Many Were Woken Up By The Napa Earthquake: Jawbone has shown one of ...  @Olle_Jeffry,
218,lightTag,'451653502780321792',place name,Chile,69,74,RT @RT_America: BREAKING: 7.4 aftershock hits same area of northern #Chile day after 8.2 quake http://t.co/BWoGknFaWG http://t.co/kql4kpp6v8,
219,lightTag,'451653502780321792',location modifier,area of,51,58,RT @RT_America: BREAKING: 7.4 aftershock hits same area of northern #Chile day after 8.2 quake http://t.co/BWoGknFaWG http://t.co/kql4kpp6v8,
220,lightTag,'451653502780321792',location modifier,northern,59,67,RT @RT_America: BREAKING: 7.4 aftershock hits same area of northern #Chile day after 8.2 quake http://t.co/BWoGknFaWG http://t.co/kql4kpp6v8,
221,lightTag,'451653502780321792',type of impact,after,79,84,RT @RT_America: BREAKING: 7.4 aftershock hits same area of northern #Chile day after 8.2 quake http://t.co/BWoGknFaWG http://t.co/kql4kpp6v8,
222,lightTag,'504048510409261056',place name,Napa,27,31,#Tech Skaters Make Best of Napa Earthquake by Shredding Buckled Streets http://t.co/hTwHAH6Ite #Onlireeks,
223,lightTag,'385025767350226944',type of impact,formed,60,66,RT @Twittistaan: NASA has released images of the new island formed after an earthquake in #Pakistan http://t.co/X3zSNm0Ma8 via @Independent,
224,lightTag,'385025767350226944',place name,Pakistan,91,99,RT @Twittistaan: NASA has released images of the new island formed after an earthquake in #Pakistan http://t.co/X3zSNm0Ma8 via @Independent,
225,lightTag,'385025767350226944',item affected,new island,49,59,RT @Twittistaan: NASA has released images of the new island formed after an earthquake in #Pakistan http://t.co/X3zSNm0Ma8 via @Independent,
226,lightTag,'385025767350226944',location modifier,in,87,89,RT @Twittistaan: NASA has released images of the new island formed after an earthquake in #Pakistan http://t.co/X3zSNm0Ma8 via @Independent,
227,lightTag,'383138139432566784',item affected,People,116,122,"RT @Meher_J: @AFP @UNO @UNESCO @UNICEF [1/2] Shame On Pak Govt.. #EarthQuake Effectees Surrounded DCO Offc #Awaran, People Crying For #AID.�??",
228,lightTag,'503784864257044480',location modifier,Northern,62,70,RT @janinebucks: ?? USA http://t.co/8i9225qae1 805 Earthquake Northern California Struck by 6.0 Magnitude Earthquake janinebucks Colorado US�??,
229,lightTag,'503784864257044480',place name,California,71,81,RT @janinebucks: ?? USA http://t.co/8i9225qae1 805 Earthquake Northern California Struck by 6.0 Magnitude Earthquake janinebucks Colorado US�??,
230,lightTag,'384822141012942849',place name,Southern Alaska,18,33,#earthquake M1.8: Southern Alaska http://t.co/ivyGaJIiqh,
231,lightTag,'503665373397270528',item affected,buildings,41,50,"Earthquake shakes downtown Napa, damages buildings: http://t.co/TmxHGPi7KS via @YouTube",
232,lightTag,'503665373397270528',location modifier,downtown,18,26,"Earthquake shakes downtown Napa, damages buildings: http://t.co/TmxHGPi7KS via @YouTube",
233,lightTag,'503665373397270528',place name,Napa,27,31,"Earthquake shakes downtown Napa, damages buildings: http://t.co/TmxHGPi7KS via @YouTube",
234,lightTag,'503665373397270528',type of impact,damages,33,40,"Earthquake shakes downtown Napa, damages buildings: http://t.co/TmxHGPi7KS via @YouTube",
235,lightTag,'382908026966900737',place name,Balochistan,59,70,When 400 dead people get less coverage than a new island. #Balochistan  #moralities,
236,lightTag,'382908026966900737',type of impact,new island,46,56,When 400 dead people get less coverage than a new island. #Balochistan  #moralities,
237,lightTag,'382908026966900737',severity or quantity,400,5,8,When 400 dead people get less coverage than a new island. #Balochistan  #moralities,
238,lightTag,'382908026966900737',type of impact,dead,9,13,When 400 dead people get less coverage than a new island. #Balochistan  #moralities,
239,lightTag,'382908026966900737',item affected,people,14,20,When 400 dead people get less coverage than a new island. #Balochistan  #moralities,
240,lightTag,'504818216301232128',place name,California,59,69,RT @RyanTronier: Nearly a billion dollars of wine lost to #CaliforniaEarthQuake http://t.co/158LALWbGK http://t.co/Rz0Jek2yUl,
