text,location,lat,lon,geonameID
"City Named One of America s Most Accessible. Once again, Alexandria is a finalist for the National Organization on Disability’s (NOD) Accessible America Competition. The city is one of",America,39.76,-98.5,6252001
"City Named One of America’s Most Accessible. Once again, Alexandria is a finalist for the National Organization on Disability’s (NOD) Accessible America Competition. The city is one of seven finalists from across the country.",Alexandria,38.8048,-77.0469,4744091
"an accessible environment for people with disabilities,” according to an NOD press release. The winning community will receive a $25,000 cash prize. The other finalists, Denver Indianapolis, Louisville, Ky., New Haven, Conn., Sioux Falls, S.D. and Surprise, Ariz., were picked from an application pool that had towns with as few",Denver,39.7392,-104.985,5419384
"accessible environment for people with disabilities,” according to an NOD press release. The winning community will receive a $25,000 cash prize. The other finalists, Denver, Indianapolis Louisville, Ky., New Haven, Conn., Sioux Falls, S.D. and Surprise, Ariz., were picked from an application pool that had towns with as few as",Indianapolis,39.7684,-86.158,4259418
"environment for people with disabilities,” according to an NOD press release. The winning community will receive a $25,000 cash prize. The other finalists, Denver, Indianapolis, Louisville Ky., New Haven, Conn., Sioux Falls, S.D. and Surprise, Ariz., were picked from an application pool that had towns with as few as 300",Louisville,38.2542,-85.7594,4299276
"for people with disabilities,” according to an NOD press release. The winning community will receive a $25,000 cash prize. The other finalists, Denver, Indianapolis, Louisville, Ky. New Haven, Conn., Sioux Falls, S.D. and Surprise, Ariz., were picked from an application pool that had towns with as few as 300 people",Ky.,38.2004,-84.8776,6254925
"people with disabilities,” according to an NOD press release. The winning community will receive a $25,000 cash prize. The other finalists, Denver, Indianapolis, Louisville, Ky., New Haven Conn., Sioux Falls, S.D. and Surprise, Ariz., were picked from an application pool that had towns with as few as 300 people or cities",New Haven,41.3082,-72.9282,4839366
"disabilities,” according to an NOD press release. The winning community will receive a $25,000 cash prize. The other finalists, Denver, Indianapolis, Louisville, Ky., New Haven, Conn. Sioux Falls, S.D. and Surprise, Ariz., were picked from an application pool that had towns with as few as 300 people or cities with",Conn.,41.667,-72.6665,4831725
"according to an NOD press release. The winning community will receive a $25,000 cash prize. The other finalists, Denver, Indianapolis, Louisville, Ky., New Haven, Conn., Sioux Falls S.D. and Surprise, Ariz., were picked from an application pool that had towns with as few as 300 people or cities with as many",Sioux Falls,43.55,-96.7003,5231851
"an NOD press release. The winning community will receive a $25,000 cash prize. The other finalists, Denver, Indianapolis, Louisville, Ky., New Haven, Conn., Sioux Falls, S.D. and Surprise, Ariz., were picked from an application pool that had towns with as few as 300 people or cities with as many as",S.D.,44.5003,-100.251,5769223
"press release. The winning community will receive a $25,000 cash prize. The other finalists, Denver, Indianapolis, Louisville, Ky., New Haven, Conn., Sioux Falls, S.D. and Surprise Ariz., were picked from an application pool that had towns with as few as 300 people or cities with as many as 700,000 inhabitants.",Surprise,33.6306,-112.333,5316428
"release. The winning community will receive a $25,000 cash prize. The other finalists, Denver, Indianapolis, Louisville, Ky., New Haven, Conn., Sioux Falls, S.D. and Surprise, Ariz. were picked from an application pool that had towns with as few as 300 people or cities with as many as 700,000 inhabitants. Any",Ariz.,34.5003,-111.501,5551752
"as few as 300 people or cities with as many as 700,000 inhabitants. Any city or town was eligible to take part in the contest. Alexandria was a finalist for the award in 2006 and 2007; Indianapolis, Louisville, New Haven and Sioux Falls are also repeat finalists in the competition",Alexandria,38.8048,-77.0469,4744091
"700,000 inhabitants. Any city or town was eligible to take part in the contest. Alexandria was a finalist for the award in 2006 and 2007; Indianapolis Louisville, New Haven and Sioux Falls are also repeat finalists in the competition this year. “The finalists are a very impressive group that are",Indianapolis,39.7684,-86.158,4259418
"inhabitants. Any city or town was eligible to take part in the contest. Alexandria was a finalist for the award in 2006 and 2007; Indianapolis, Louisville New Haven and Sioux Falls are also repeat finalists in the competition this year. “The finalists are a very impressive group that are going",Louisville,38.2542,-85.7594,4299276
"Any city or town was eligible to take part in the contest. Alexandria was a finalist for the award in 2006 and 2007; Indianapolis, Louisville, New Haven and Sioux Falls are also repeat finalists in the competition this year. “The finalists are a very impressive group that are going far beyond",New Haven,41.3082,-72.9282,4839366
"town was eligible to take part in the contest. Alexandria was a finalist for the award in 2006 and 2007; Indianapolis, Louisville, New Haven and Sioux Falls are also repeat finalists in the competition this year. “The finalists are a very impressive group that are going far beyond the requirements of",Sioux Falls,43.55,-96.7003,5231851
School Board Hopefuls Square Off. It only took about five minutes before the persistent achievement gap in the Alexandria City Public Schools came to the forefront and the city’s school board election season began in earnest. The achievement gap — the gulf in,Alexandria,38.8048,-77.0469,4744091
the city’s school board election season began in earnest. The achievement gap — the gulf in graduation rates between white students and minority students in Alexandria which the current ACPS board and senior staff has addressed several times over the last few months — was the central theme of the,Alexandria,38.8048,-77.0469,4744091
"Old Town Civic Association at the Durant Center (7:30 p.m.) The Departmental Progressive Club has organized its public forum for April 29 (7 p.m.). The Alexandria PTA Council will host three forums, one for each district: the District A forum is planned for April 22 at Mt. Vernon, District B",Alexandria,38.8048,-77.0469,4744091
School Board Hopefuls Square Off. It only took about five minutes before the persistent achievement gap in the Alexandria City Public Schools came to the forefront and the city’s school board election season began in earnest. The achievement gap — the gulf in,Alexandria,38.8048,-77.0469,4744091
"'Free' Money Headed to Alexandria It’s not as simple a concept as the traditional Santa Claus delivering presents to a struggling family at Christmas, but the American Recovery and",Alexandria,38.8048,-77.0469,4744091
"New School to Open in Old Town . This fall, the classical education is coming back to Alexandria but almost half a year and several large hurdles remain before the school can officially open its doors. The move to establish the Washington",Alexandria,38.8048,-77.0469,4744091
"to Alexandria, but almost half a year and several large hurdles remain before the school can officially open its doors. The move to establish the Washington Latin School, led by T.R. Ahlstrom and Headmaster Tom Soule, is gearing up for the start to its academic calendar on September 8 at",Washington,38.8951,-77.0364,4140963
"of education isn’t available to people of all socio-economic backgrounds.” Ahlstrom said that the results found at the Washington Latin Public Charter School in Washington, D.C. one of two public Latin schools that he has helped found in the last seven years — Bronx Latin in New York City is",D.C.,38.9171,-77.0003,4138106
"Charter School in Washington, D.C., one of two public Latin schools that he has helped found in the last seven years — Bronx Latin in New York City is the other — prove that people of all economic backgrounds can thrive in the demanding, classical setting. Currently, there are three locations in",New York City,40.7143,-74.006,5128581
"the upcoming school year are up 74 percent, Cutts said. While it appears the charter school is established and growing, the Washington Latin School in Alexandria has its own set of hurdles to clear. Getting students and their families to move away from their current schools could be considered one",Alexandria,38.8048,-77.0469,4744091
"independence. According to Soule and Charter School Board meeting minutes, the D.C. Charter School Board disagreed with Ahlstrom’s proposal to move the school from Northwest D.C. to Penn Quarter and ultimately nixed the idea. The charter school’s current headmaster, Martha Cutts, came on after Ahlstrom and Soule left, but said",D.C.,38.9171,-77.0003,4138106
